date,exercise,weight,units,reps
1/4/14,barbell squat,100,kg,3
1/4/14,barbell squat,110,kg,3
1/4/14,barbell squat,115,kg,3
1/4/14,barbell squat,120,kg,3
1/4/14,barbell squat,125,kg,2
1/4/14,barbell squat,120,kg,3
1/4/14,barbell squat,120,kg,3
1/4/14,barbell squat,120,kg,3
1/4/14,clean and jerk,70,kg,2
1/4/14,clean and jerk,70,kg,2
1/4/14,clean and jerk,90,kg,2
1/4/14,clean and jerk,90,kg,2
1/4/14,clean and jerk,100,kg,2
1/4/14,clean and jerk,100,kg,2
1/4/14,clean and jerk,110,kg,2
1/4/14,clean and jerk,115,kg,2
1/4/14,clean and jerk,70,kg,2
1/4/14,clean and jerk,70,kg,2
1/4/14,clean and jerk,90,kg,2
1/4/14,clean and jerk,90,kg,2
1/4/14,clean and jerk,100,kg,2
1/4/14,clean and jerk,100,kg,2
1/4/14,clean and jerk,110,kg,2
1/4/14,clean and jerk,115,kg,2
1/7/14,barbell squat,100,kg,2
1/7/14,barbell squat,115,kg,2
1/7/14,barbell squat,125,kg,3
1/7/14,barbell squat,125,kg,6
1/7/14,barbell squat,125,kg,5
1/7/14,barbell squat,125,kg,6
1/7/14,barbell squat,125,kg,4
1/7/14,barbell squat,125,kg,6
1/7/14,clean,65,kg,2
1/7/14,clean,75,kg,2
1/7/14,clean,87.5,kg,2
1/7/14,clean,87.5,kg,2
1/7/14,clean,95,kg,1
1/7/14,clean,95,kg,1
1/7/14,clean,100,kg,1
1/7/14,clean,100,kg,1
1/7/14,jerk,95,kg,2
1/7/14,jerk,95,kg,2
1/7/14,jerk,100,kg,1
1/7/14,clean and jerk,65,kg,2
1/7/14,clean and jerk,75,kg,2
1/7/14,clean and jerk,87.5,kg,1
1/7/14,clean and jerk,87.5,kg,1
1/7/14,clean and jerk,95,kg,1
1/7/14,clean and jerk,95,kg,1
1/7/14,clean and jerk,100,kg,1
1/7/14,clean and jerk,100,kg,1
1/7/14,clean and jerk,65,kg,2
1/7/14,clean and jerk,75,kg,2
1/7/14,clean and jerk,87.5,kg,1
1/7/14,clean and jerk,87.5,kg,1
1/7/14,clean and jerk,95,kg,1
1/7/14,clean and jerk,95,kg,1
1/7/14,clean and jerk,100,kg,1
1/7/14,clean and jerk,100,kg,1
1/7/14,press,50,kg,6
1/7/14,press,50,kg,6
1/7/14,press,50,kg,6
1/7/14,press,50,kg,6
1/7/14,press,50,kg,5
1/7/14,press,50,kg,4
1/8/14,power snatch,40,lb,3
1/8/14,power snatch,40,lb,3
1/8/14,power snatch,40,lb,3
1/8/14,snatch,50,kg,4
1/8/14,snatch,50,kg,5
1/8/14,snatch,60,kg,4
1/8/14,snatch,60,kg,3
1/8/14,snatch,60,kg,2
1/8/14,clean pull,95,kg,3
1/8/14,clean pull,105,kg,6
1/8/14,clean pull,120,kg,5
1/8/14,clean pull,131,kg,3
1/8/14,clean pull,131,kg,3
1/8/14,clean pull,145,kg,2
1/8/14,clean pull,145,kg,2
1/8/14,clean pull,145,kg,2
1/10/14,snatch,95,lb,5
1/10/14,snatch,115,lb,5
1/10/14,snatch,135,lb,4
1/10/14,snatch,155,lb,2
1/10/14,snatch,165,lb,2
1/10/14,press,105,lb,4
1/10/14,press,115,lb,4
1/10/14,press,135,lb,4
1/11/14,snatch,95,lb,5
1/11/14,snatch,115,lb,5
1/11/14,snatch,135,lb,4
1/11/14,snatch,155,lb,2
1/11/14,snatch,165,lb,2
1/11/14,clean and jerk,70,kg,3
1/11/14,clean and jerk,75,kg,3
1/11/14,clean and jerk,80,kg,3
1/11/14,clean and jerk,85,kg,2
1/11/14,clean and jerk,90,kg,2
1/11/14,clean and jerk,95,kg,2
1/11/14,clean and jerk,100,kg,2
1/11/14,clean and jerk,105,kg,1
1/13/14,clean,70,kg,3
1/13/14,clean,75,kg,3
1/13/14,clean,80,kg,3
1/13/14,clean,85,kg,2
1/13/14,clean,90,kg,2
1/13/14,clean,95,kg,2
1/13/14,clean,100,kg,2
1/13/14,clean,105,kg,1
1/13/14,jerk,70,kg,4
1/13/14,jerk,70,kg,4
1/13/14,jerk,80,kg,3
1/13/14,jerk,80,kg,3
1/13/14,jerk,80,kg,3
1/13/14,jerk,80,kg,3
1/13/14,barbell squat,90,kg,6
1/13/14,barbell squat,120,kg,5
1/13/14,barbell squat,130,kg,4
1/13/14,barbell squat,140,kg,3
1/14/14,snatch,50,kg,3
1/14/14,snatch,60,kg,4
1/14/14,snatch,70,kg,4
1/14/14,snatch,70,kg,4
1/14/14,snatch,70,kg,4
1/14/14,snatch,70,kg,4
1/14/14,press,95,lb,5
1/14/14,press,95,lb,5
1/14/14,press,105,lb,5
1/14/14,press,115,lb,5
1/14/14,clean pull,95,kg,6
1/14/14,clean pull,105,kg,5
1/14/14,clean pull,120,kg,1
1/14/14,clean pull,130,kg,3
1/14/14,clean pull,130,kg,3
1/14/14,clean pull,145,kg,2
1/14/14,clean pull,145,kg,2
1/14/14,clean pull,145,kg,2
1/17/14,power clean,135,lb,2
1/17/14,power clean,155,lb,2
1/17/14,power clean,175,lb,2
1/17/14,power clean,195,lb,2
1/17/14,power clean,205,lb,2
1/17/14,power clean,205,lb,2
1/17/14,power clean,215,lb,2
1/17/14,jerk,135,lb,2
1/17/14,jerk,155,lb,2
1/17/14,jerk,175,lb,2
1/17/14,jerk,195,lb,2
1/17/14,jerk,205,lb,2
1/17/14,jerk,205,lb,2
1/17/14,jerk,215,lb,2
1/17/14,press,135,lb,4
1/17/14,press,135,lb,4
1/17/14,press,135,lb,4
1/17/14,press,135,lb,4
1/17/14,barbell squat,280,lb,3
1/17/14,barbell squat,280,lb,3
1/17/14,barbell squat,280,lb,3
1/17/14,barbell squat,280,lb,3
1/17/14,barbell squat,280,lb,3
1/18/14,clean and jerk,135,lb,4
1/18/14,clean and jerk,155,lb,3
1/18/14,clean and jerk,185,lb,3
1/18/14,clean and jerk,205,lb,2
1/18/14,clean and jerk,225,lb,1
1/18/14,clean and jerk,235,lb,1
1/20/14,clean and jerk,60,kg,4
1/20/14,clean and jerk,70,kg,4
1/20/14,clean and jerk,85,kg,3
1/20/14,clean and jerk,90,kg,3
1/20/14,clean and jerk,95,kg,2
1/20/14,clean and jerk,100,kg,6
1/20/14,barbell squat,120,kg,5
1/20/14,barbell squat,130,kg,4
1/21/14,clean pull,95,kg,3
1/21/14,clean pull,100,kg,6
1/21/14,clean pull,120,kg,5
1/21/14,clean pull,130,kg,3
1/21/14,clean pull,130,kg,3
1/21/14,clean pull,140,kg,2
1/21/14,clean pull,140,kg,2
1/21/14,clean pull,140,kg,2
1/21/14,snatch,50,kg,3
1/21/14,snatch,60,kg,4
1/21/14,snatch,65,kg,4
1/21/14,snatch,70,kg,3
1/29/14,snatch,70,kg,1
1/29/14,snatch,70,kg,1
1/29/14,snatch,70,kg,1
1/29/14,snatch,70,kg,1
1/29/14,snatch,70,kg,1
1/29/14,clean and jerk,95,kg,1
1/29/14,clean and jerk,95,kg,1
1/29/14,clean and jerk,95,kg,1
1/29/14,clean and jerk,95,kg,1
1/29/14,clean and jerk,95,kg,1
2/4/14,barbell squat,110,kg,6
2/4/14,barbell squat,120,kg,5
2/4/14,barbell squat,130,kg,4
2/4/14,barbell squat,140,kg,3
2/4/14,barbell squat,145,kg,2
2/4/14,clean and jerk,70,kg,4
2/4/14,clean and jerk,70,kg,4
2/4/14,clean and jerk,80,kg,4
2/4/14,clean and jerk,90,kg,3
2/4/14,clean and jerk,100,kg,1
2/4/14,clean and jerk,105,kg,1
2/4/14,clean and jerk,115,kg,1
2/4/14,snatch,60,kg,4
2/4/14,snatch,60,kg,4
2/4/14,snatch,70,kg,3
2/4/14,snatch,75,kg,2
2/4/14,snatch,80,kg,1
2/4/14,snatch,85,kg,1
2/5/14,clean and jerk,60,kg,3
2/5/14,clean and jerk,70,kg,3
2/5/14,clean and jerk,80,kg,3
2/5/14,clean and jerk,85,kg,3
2/5/14,clean and jerk,90,kg,3
2/5/14,clean and jerk,95,kg,3
2/5/14,clean and jerk,100,kg,3
2/5/14,clean pull,100,kg,5
2/5/14,clean pull,110,kg,4
2/5/14,clean pull,120,kg,3
2/5/14,clean pull,130,kg,2
2/5/14,clean pull,140,kg,2
2/5/14,clean pull,145,kg,2
2/5/14,barbell deadlift,160,kg,1
2/5/14,barbell deadlift,170,kg,1
2/8/14,snatch,50,kg,4
2/8/14,snatch,60,kg,3
2/8/14,snatch,65,kg,2
2/8/14,snatch,70,kg,2
2/8/14,snatch,75,kg,2
2/8/14,snatch,80,kg,1
2/8/14,clean and jerk,60,kg,2
2/8/14,clean and jerk,70,kg,2
2/8/14,clean and jerk,80,kg,2
2/8/14,clean and jerk,85,kg,2
2/8/14,clean and jerk,90,kg,2
2/8/14,clean and jerk,95,kg,2
2/8/14,clean and jerk,100,kg,2
2/8/14,clean and jerk,105,kg,2
2/8/14,clean and jerk,110,kg,1
2/10/14,squat,70,kg,3
2/10/14,squat,100,kg,3
2/10/14,squat,110,kg,3
2/10/14,squat,120,kg,3
2/10/14,squat,125,kg,3
2/10/14,squat,130,kg,3
2/10/14,squat,135,kg,3
2/10/14,squat,140,kg,3
2/10/14,press,40,kg,5
2/10/14,press,50,kg,4
2/10/14,press,60,kg,3
2/10/14,press,65,kg,2
2/11/14,clean pull,100,kg,6
2/11/14,clean pull,120,kg,5
2/11/14,clean pull,130,kg,3
2/11/14,clean pull,130,kg,3
2/11/14,clean pull,145,kg,2
2/11/14,clean pull,145,kg,2
2/11/14,clean pull,145,kg,2
2/12/14,jerk,60,kg,5
2/12/14,jerk,70,kg,2
2/12/14,jerk,75,kg,2
2/12/14,jerk,80,kg,2
2/12/14,jerk,90,kg,1
2/12/14,jerk,95,kg,1
2/12/14,jerk,100,kg,1
2/15/14,snatch,50,kg,4
2/15/14,snatch,60,kg,3
2/15/14,snatch,60,kg,3
2/15/14,snatch,70,kg,1
2/15/14,snatch,75,kg,1
2/15/14,snatch,80,kg,1
2/15/14,snatch,85,kg,1
2/15/14,clean and jerk,70,kg,2
2/15/14,clean and jerk,70,kg,2
2/15/14,clean and jerk,80,kg,1
2/15/14,clean and jerk,90,kg,1
2/15/14,clean and jerk,100,kg,1
2/15/14,clean and jerk,110,kg,1
2/15/14,clean and jerk,115,kg,1
2/15/14,clean and jerk,120,kg,1
2/17/14,clean and jerk,70,kg,2
2/17/14,clean and jerk,70,kg,2
2/17/14,clean and jerk,80,kg,1
2/17/14,clean and jerk,90,kg,1
2/17/14,clean and jerk,100,kg,1
2/17/14,clean and jerk,110,kg,1
2/17/14,squat,105,kg,6
2/17/14,squat,125,kg,5
2/17/14,squat,135,kg,4
2/17/14,squat,145,kg,3
2/18/14,clean pull,100,kg,5
2/18/14,clean pull,120,kg,4
2/18/14,clean pull,130,kg,3
2/18/14,clean pull,140,kg,2
2/18/14,clean pull,145,kg,2
2/18/14,clean pull,150,kg,2
2/21/14,snatch,50,kg,3
2/21/14,snatch,60,kg,3
2/21/14,snatch,65,kg,3
2/21/14,snatch,70,kg,2
2/21/14,clean and jerk,70,kg,3
2/21/14,clean and jerk,70,kg,3
2/21/14,clean and jerk,80,kg,3
2/21/14,clean and jerk,90,kg,3
2/21/14,clean and jerk,100,kg,2
2/21/14,clean and jerk,110,kg,1
2/21/14,clean and jerk,115,kg,1
2/21/14,clean and jerk,120,kg,1
2/21/14,clean,125,kg,1
2/21/14,press,40,kg,5
2/21/14,press,50,kg,5
2/21/14,press,60,kg,3
2/21/14,press,70,kg,1
2/24/14,clean and jerk,70,kg,3
2/24/14,clean and jerk,70,kg,3
2/24/14,clean and jerk,80,kg,3
2/24/14,clean and jerk,90,kg,3
2/24/14,clean and jerk,100,kg,2
2/24/14,clean and jerk,110,kg,1
2/24/14,clean and jerk,115,kg,1
2/24/14,clean and jerk,120,kg,1
2/24/14,squat,100,kg,5
2/24/14,squat,120,kg,3
2/24/14,squat,130,kg,2
2/24/14,squat,140,kg,1
2/24/14,squat,150,kg,1
2/26/14,clean pull,110,kg,5
2/26/14,clean pull,120,kg,4
2/26/14,clean pull,130,kg,3
2/26/14,clean pull,140,kg,3
2/26/14,clean pull,150,kg,2
2/26/14,clean pull,160,kg,1
3/1/14,snatch,50,kg,3
3/1/14,snatch,60,kg,3
3/1/14,snatch,65,kg,3
3/1/14,snatch,70,kg,2
3/1/14,snatch,75,kg,1
3/1/14,snatch,80,kg,1
3/1/14,snatch,85,kg,1
3/1/14,snatch,90,kg,1
3/1/14,clean and jerk,70,kg,3
3/1/14,clean and jerk,70,kg,3
3/1/14,clean and jerk,80,kg,3
3/1/14,clean and jerk,90,kg,3
3/1/14,clean and jerk,100,kg,2
3/1/14,clean and jerk,110,kg,1
3/1/14,clean and jerk,115,kg,1
3/1/14,clean and jerk,120,kg,1
4/21/14,snatch,50,kg,3
4/21/14,snatch,50,kg,3
4/21/14,snatch,60,kg,3
4/21/14,snatch,60,kg,3
4/21/14,snatch,70,kg,2
4/21/14,snatch,75,kg,2
4/21/14,snatch,80,kg,2
4/21/14,snatch,85,kg,1
4/21/14,snatch,85,kg,1
4/21/14,snatch,90,kg,1
4/21/14,snatch,95,kg,1
4/21/14,barbell squat,100,kg,3
4/21/14,barbell squat,110,kg,3
4/21/14,barbell squat,120,kg,3
4/21/14,barbell squat,125,kg,3
4/21/14,barbell squat,130,kg,3
4/21/14,barbell squat,140,kg,3
4/26/14,barbell squat,90,kg,1
4/26/14,barbell squat,95,kg,1
4/26/14,barbell squat,100,kg,1
4/26/14,barbell squat,105,kg,1
4/26/14,barbell squat,110,kg,1
4/26/14,barbell squat,115,kg,1
4/26/14,barbell squat,120,kg,1
4/26/14,barbell squat,125,kg,1
4/26/14,barbell squat,130,kg,1
4/26/14,barbell squat,135,kg,1
4/26/14,barbell squat,140,kg,1
4/26/14,barbell squat,145,kg,1
4/26/14,barbell squat,150,kg,1
4/26/14,barbell squat,155,kg,1
4/26/14,barbell squat,160,kg,1
4/26/14,barbell squat,165,kg,1
4/26/14,snatch,50,kg,3
4/26/14,snatch,50,kg,3
4/26/14,snatch,60,kg,3
4/26/14,snatch,60,kg,3
4/26/14,snatch,70,kg,2
4/26/14,snatch,75,kg,2
4/26/14,snatch,80,kg,2
4/26/14,snatch,85,kg,1
4/28/14,clean,70,kg,3
4/28/14,clean,70,kg,3
4/28/14,clean,75,kg,2
4/28/14,clean,80,kg,2
4/28/14,clean,85,kg,2
4/28/14,clean,90,kg,2
4/28/14,clean,95,kg,2
4/28/14,clean,100,kg,1
4/28/14,clean,105,kg,1
4/28/14,clean,110,kg,1
4/28/14,clean,115,kg,1
4/28/14,clean,120,kg,1
4/28/14,clean,125,kg,1
4/28/14,clean,130,kg,1
4/28/14,jerk,60,kg,5
4/28/14,jerk,60,kg,3
4/28/14,jerk,70,kg,3
4/28/14,jerk,70,kg,3
4/28/14,jerk,75,kg,2
4/28/14,jerk,80,kg,2
4/28/14,jerk,85,kg,2
4/28/14,jerk,90,kg,2
4/28/14,jerk,95,kg,2
4/28/14,jerk,100,kg,2
4/28/14,jerk,105,kg,1
4/28/14,jerk,110,kg,1
4/28/14,jerk,115,kg,1
4/28/14,jerk,120,kg,1
4/28/14,jerk,125,kg,1
4/28/14,jerk,130,kg,1
4/28/14,jerk,135,kg,1
4/29/14,barbell squat,135,lb,5
4/29/14,barbell squat,185,lb,5
4/29/14,barbell squat,225,lb,3
4/29/14,barbell squat,275,lb,3
4/29/14,barbell squat,285,lb,2
4/29/14,barbell squat,295,lb,2
4/29/14,barbell squat,305,lb,2
4/29/14,barbell squat,315,lb,2
4/29/14,barbell squat,325,lb,2
4/29/14,barbell squat,335,lb,2
4/29/14,barbell squat,345,lb,2
4/29/14,barbell squat,355,lb,2
4/29/14,snatch,50,kg,3
4/29/14,snatch,50,kg,3
4/29/14,snatch,60,kg,3
4/29/14,snatch,60,kg,3
4/29/14,snatch,70,kg,2
4/29/14,snatch,75,kg,2
4/29/14,snatch,80,kg,2
4/29/14,snatch,85,kg,1
5/3/14,barbell squat,90,kg,1
5/3/14,barbell squat,95,kg,1
5/3/14,barbell squat,100,kg,1
5/3/14,barbell squat,105,kg,1
5/3/14,barbell squat,110,kg,1
5/3/14,barbell squat,115,kg,1
5/3/14,barbell squat,120,kg,1
5/3/14,barbell squat,125,kg,1
5/3/14,barbell squat,130,kg,1
5/3/14,barbell squat,135,kg,1
5/3/14,barbell squat,140,kg,1
5/3/14,barbell squat,145,kg,1
5/3/14,barbell squat,150,kg,1
5/3/14,barbell squat,155,kg,1
5/3/14,barbell squat,160,kg,1
5/3/14,snatch,60,kg,1
5/3/14,snatch,60,kg,1
5/3/14,snatch,60,kg,1
5/3/14,snatch,60,kg,1
5/3/14,snatch,60,kg,1
5/3/14,snatch,60,kg,1
5/3/14,snatch,60,kg,1
5/3/14,snatch,60,kg,1
5/3/14,snatch,60,kg,1
5/3/14,snatch,65,kg,1
5/3/14,snatch,65,kg,1
5/3/14,snatch,70,kg,1
5/3/14,snatch,75,kg,1
5/5/14,clean and jerk,40,kg,1
5/5/14,clean and jerk,40,kg,1
5/5/14,clean and jerk,50,kg,1
5/5/14,clean and jerk,70,kg,1
5/5/14,clean and jerk,75,kg,1
5/5/14,clean and jerk,80,kg,1
5/5/14,clean and jerk,85,kg,1
5/5/14,clean and jerk,90,kg,1
5/5/14,clean and jerk,95,kg,1
5/5/14,clean and jerk,100,kg,1
5/5/14,clean and jerk,105,kg,1
5/5/14,clean and jerk,110,kg,1
5/5/14,clean and jerk,115,kg,1
5/5/14,clean and jerk,120,kg,1
5/10/14,snatch,40,kg,1
5/10/14,snatch,50,kg,1
5/10/14,snatch,50,kg,1
5/10/14,snatch,60,kg,1
5/10/14,snatch,65,kg,1
5/10/14,snatch,70,kg,1
5/10/14,snatch,75,kg,1
5/10/14,snatch,80,kg,1
5/10/14,snatch,85,kg,1
5/10/14,snatch,90,kg,1
5/10/14,clean and jerk,70,kg,1
5/10/14,clean and jerk,75,kg,1
5/10/14,clean and jerk,80,kg,1
5/10/14,clean and jerk,85,kg,1
5/10/14,clean and jerk,90,kg,1
5/10/14,clean and jerk,95,kg,1
5/10/14,clean and jerk,100,kg,1
5/10/14,clean and jerk,105,kg,1
5/10/14,clean and jerk,110,kg,1
5/10/14,clean and jerk,115,kg,1
5/10/14,clean and jerk,120,kg,1
5/10/14,clean and jerk,125,kg,1
5/10/14,clean,130,kg,1
5/12/14,snatch,40,kg,2
5/12/14,snatch,50,kg,2
5/12/14,snatch,50,kg,2
5/12/14,snatch,60,kg,1
5/12/14,snatch,65,kg,1
5/12/14,snatch,70,kg,1
5/12/14,snatch,75,kg,1
5/12/14,snatch,80,kg,1
5/12/14,clean and jerk,70,kg,1
5/12/14,clean and jerk,75,kg,1
5/12/14,clean and jerk,80,kg,1
5/12/14,clean and jerk,85,kg,1
5/12/14,clean and jerk,90,kg,1
5/12/14,clean and jerk,95,kg,1
5/12/14,clean and jerk,100,kg,1
5/12/14,clean and jerk,105,kg,1
5/12/14,clean and jerk,110,kg,1
5/12/14,barbell squat,90,kg,1
5/12/14,barbell squat,95,kg,1
5/12/14,barbell squat,100,kg,1
5/12/14,barbell squat,105,kg,1
5/12/14,barbell squat,110,kg,1
5/12/14,barbell squat,115,kg,1
5/12/14,barbell squat,120,kg,1
5/12/14,barbell squat,125,kg,1
5/12/14,barbell squat,130,kg,1
5/12/14,barbell squat,135,kg,1
5/12/14,barbell squat,140,kg,1
5/12/14,barbell squat,145,kg,1
5/12/14,barbell squat,150,kg,1
5/12/14,barbell squat,155,kg,1
5/17/14,snatch,50,kg,3
5/17/14,snatch,60,kg,2
5/17/14,snatch,60,kg,2
5/17/14,snatch,70,kg,1
5/17/14,snatch,70,kg,1
5/17/14,snatch,70,kg,1
5/17/14,snatch,75,kg,1
5/17/14,snatch,80,kg,1
5/17/14,snatch,85,kg,1
5/17/14,snatch,90,kg,1
5/17/14,snatch,100,kg,1
5/17/14,clean and jerk,50,kg,3
5/17/14,clean and jerk,50,kg,2
5/17/14,clean and jerk,60,kg,2
5/17/14,clean and jerk,70,kg,2
5/17/14,clean and jerk,70,kg,1
5/17/14,clean and jerk,80,kg,1
5/17/14,clean and jerk,90,kg,1
5/17/14,clean and jerk,100,kg,1
5/17/14,clean and jerk,105,kg,1
5/17/14,clean and jerk,110,kg,1
5/17/14,clean and jerk,115,kg,1
5/17/14,clean and jerk,120,kg,1
5/17/14,clean,130,kg,1
5/17/14,clean,133,kg,1
5/21/14,front barbell squat,100,kg,3
5/21/14,front barbell squat,110,kg,3
5/21/14,front barbell squat,120,kg,3
5/21/14,front barbell squat,130,kg,3
5/23/14,jerk,50,kg,2
5/23/14,jerk,55,kg,2
5/23/14,jerk,60,kg,2
5/23/14,jerk,65,kg,2
5/23/14,jerk,70,kg,2
5/23/14,jerk,75,kg,2
5/23/14,jerk,80,kg,2
5/23/14,jerk,85,kg,2
5/23/14,jerk,90,kg,2
5/23/14,jerk,95,kg,2
5/23/14,jerk,100,kg,2
5/23/14,jerk,105,kg,2
5/23/14,jerk,110,kg,2
5/23/14,jerk,115,kg,2
5/23/14,barbell squat,100,kg,2
5/23/14,barbell squat,110,kg,2
5/23/14,barbell squat,120,kg,2
5/23/14,barbell squat,130,kg,2
5/23/14,barbell squat,140,kg,2
5/23/14,barbell squat,140,kg,2
5/23/14,barbell squat,140,kg,2
5/23/14,barbell squat,140,kg,2
5/27/14,snatch,40,kg,4
5/27/14,snatch,40,kg,4
5/27/14,snatch,50,kg,4
5/27/14,snatch,50,kg,4
5/27/14,snatch,55,kg,4
5/27/14,snatch,55,kg,4
5/27/14,snatch,65,kg,4
5/27/14,snatch,70,kg,4
5/27/14,clean pull,110,kg,3
5/27/14,clean pull,120,kg,3
5/27/14,clean pull,130,kg,3
5/27/14,clean pull,140,kg,3
5/27/14,clean pull,150,kg,2
5/27/14,clean pull,160,kg,2
5/27/14,clean pull,160,kg,2
5/27/14,clean pull,160,kg,2
5/27/14,clean pull,160,kg,2
5/27/14,clean pull,160,kg,2
5/27/14,clean pull,160,kg,2
4/15/14,barbell deadlift,225,lb,3
4/15/14,barbell deadlift,255,lb,3
4/15/14,barbell deadlift,275,lb,3
4/15/14,barbell deadlift,315,lb,2
4/15/14,barbell deadlift,355,lb,2
4/15/14,barbell deadlift,385,lb,1
4/15/14,barbell deadlift,405,lb,1
4/15/14,barbell deadlift,435,lb,1
5/30/14,clean and jerk,70,kg,4
5/30/14,clean and jerk,80,kg,3
5/30/14,clean and jerk,90,kg,3
5/30/14,clean and jerk,100,kg,2
5/30/14,clean and jerk,105,kg,1
5/30/14,clean and jerk,110,kg,1
5/30/14,clean and jerk,115,kg,1
5/30/14,clean and jerk,120,kg,1
5/30/14,front barbell squat,80,kg,3
5/30/14,front barbell squat,100,kg,3
5/30/14,front barbell squat,100,kg,3
5/30/14,front barbell squat,90,kg,3
5/30/14,front barbell squat,90,kg,3
6/2/14,clean and jerk,40,kg,2
6/2/14,clean and jerk,50,kg,2
6/2/14,clean and jerk,70,kg,2
6/2/14,clean and jerk,90,kg,2
6/2/14,clean and jerk,100,kg,2
6/2/14,clean and jerk,110,kg,2
6/2/14,clean and jerk,120,kg,1
6/2/14,clean,120,kg,1
6/2/14,clean and jerk,125,kg,1
6/2/14,barbell squat,100,kg,3
6/2/14,barbell squat,110,kg,3
6/2/14,barbell squat,120,kg,3
6/2/14,barbell squat,130,kg,3
6/2/14,barbell squat,140,kg,3
6/2/14,barbell squat,150,kg,3
6/2/14,barbell squat,160,kg,3
6/3/14,snatch,40,kg,2
6/3/14,snatch,50,kg,3
6/3/14,snatch,60,kg,3
6/3/14,snatch,70,kg,3
6/3/14,snatch,75,kg,2
6/3/14,clean pull,100,kg,3
6/3/14,clean pull,110,kg,3
6/3/14,clean pull,120,kg,3
6/3/14,clean pull,130,kg,3
6/3/14,clean pull,140,kg,2
6/3/14,clean pull,150,kg,2
6/3/14,clean pull,160,kg,2
6/4/14,power clean,135,lb,1
6/4/14,power clean,155,lb,1
6/4/14,power clean,185,lb,1
6/4/14,power clean,205,lb,1
6/4/14,power clean,225,lb,1
6/4/14,power clean,245,lb,1
6/4/14,front squat,135,lb,2
6/4/14,front squat,155,lb,2
6/4/14,front squat,185,lb,2
6/4/14,front squat,205,lb,2
6/4/14,front squat,225,lb,2
6/4/14,front squat,245,lb,2
6/4/14,jerk,135,lb,1
6/4/14,jerk,155,lb,1
6/4/14,jerk,185,lb,1
6/4/14,jerk,205,lb,1
6/4/14,jerk,225,lb,1
6/4/14,jerk,245,lb,1
6/9/14,clean and jerk,40,kg,2
6/9/14,clean and jerk,50,kg,2
6/9/14,clean and jerk,70,kg,2
6/9/14,clean and jerk,90,kg,2
6/9/14,clean and jerk,100,kg,2
6/9/14,clean and jerk,110,kg,2
6/9/14,clean and jerk,120,kg,1
6/9/14,clean and jerk,120,kg,1
6/9/14,barbell squat,100,kg,3
6/9/14,barbell squat,110,kg,3
6/9/14,barbell squat,120,kg,3
6/9/14,barbell squat,130,kg,3
6/9/14,barbell squat,140,kg,3
6/10/14,snatch,40,kg,2
6/10/14,snatch,50,kg,3
6/10/14,snatch,60,kg,3
6/10/14,snatch,65,kg,3
6/10/14,snatch,70,kg,3
6/10/14,snatch,75,kg,3
6/10/14,snatch,80,kg,3
6/10/14,snatch,85,kg,3
6/10/14,snatch,90,kg,3
6/3/14,clean pull,100,kg,3
6/3/14,clean pull,110,kg,3
6/3/14,clean pull,120,kg,3
6/3/14,clean pull,130,kg,3
6/3/14,clean pull,140,kg,2
6/3/14,clean pull,150,kg,2
6/3/14,clean pull,160,kg,2
6/3/14,clean pull,160,kg,2
6/3/14,clean pull,160,kg,2
